,match_id,year,stage_name,equipe,gols_feitos,gols_sofridos,vitoria,empate,mando
0,M-1930-01,1930,group stage,France,4,1,True,False,Casa
1,M-1930-02,1930,group stage,United States,3,0,True,False,Casa
2,M-1930-03,1930,group stage,Yugoslavia,2,1,True,False,Casa
3,M-1930-04,1930,group stage,Romania,3,1,True,False,Casa
4,M-1930-05,1930,group stage,Argentina,1,0,True,False,Casa
5,M-1930-06,1930,group stage,Chile,3,0,True,False,Casa
6,M-1930-07,1930,group stage,Yugoslavia,4,0,True,False,Casa
7,M-1930-08,1930,group stage,United States,3,0,True,False,Casa
8,M-1930-09,1930,group stage,Uruguay,1,0,True,False,Casa
9,M-1930-10,1930,group stage,Chile,1,0,True,False,Casa
10,M-1930-11,1930,group stage,Argentina,6,3,True,False,Casa
11,M-1930-12,1930,group stage,Brazil,4,0,True,False,Casa
12,M-1930-13,1930,group stage,Paraguay,1,0,True,False,Casa
13,M-1930-14,1930,group stage,Uruguay,4,0,True,False,Casa
14,M-1930-15,1930,group stage,Argentina,3,1,True,False,Casa
15,M-1930-16,1930,semi-finals,Argentina,6,1,True,False,Casa
16,M-1930-17,1930,semi-finals,Uruguay,6,1,True,False,Casa
17,M-1930-18,1930,final,Uruguay,4,2,True,False,Casa
18,M-1934-01,1934,round of 16,Austria,3,2,True,False,Casa
19,M-1934-02,1934,round of 16,Czechoslovakia,2,1,True,False,Casa
20,M-1934-03,1934,round of 16,Germany,5,2,True,False,Casa
21,M-1934-04,1934,round of 16,Hungary,4,2,True,False,Casa
22,M-1934-05,1934,round of 16,Italy,7,1,True,False,Casa
23,M-1934-06,1934,round of 16,Spain,3,1,True,False,Casa
24,M-1934-07,1934,round of 16,Sweden,3,2,True,False,Casa
25,M-1934-08,1934,round of 16,Switzerland,3,2,True,False,Casa
26,M-1934-09,1934,quarter-finals,Austria,2,1,True,False,Casa
27,M-1934-10,1934,quarter-finals,Czechoslovakia,3,2,True,False,Casa
28,M-1934-11,1934,quarter-finals,Germany,2,1,True,False,Casa
29,M-1934-12,1934,quarter-finals,Italy,1,1,False,True,Casa
30,M-1934-13,1934,quarter-finals,Italy,1,0,True,False,Casa
31,M-1934-14,1934,semi-finals,Czechoslovakia,3,1,True,False,Casa
32,M-1934-15,1934,semi-finals,Italy,1,0,True,False,Casa
33,M-1934-16,1934,third-place match,Germany,3,2,True,False,Casa
34,M-1934-17,1934,final,Italy,2,1,True,False,Casa
35,M-1938-01,1938,round of 16,Switzerland,1,1,False,True,Casa
36,M-1938-02,1938,round of 16,Cuba,3,3,False,True,Casa
37,M-1938-03,1938,round of 16,France,3,1,True,False,Casa
38,M-1938-04,1938,round of 16,Hungary,6,0,True,False,Casa
39,M-1938-05,1938,round of 16,Italy,2,1,True,False,Casa
40,M-1938-06,1938,round of 16,Brazil,6,5,True,False,Casa
41,M-1938-07,1938,round of 16,Czechoslovakia,3,0,True,False,Casa
42,M-1938-08,1938,round of 16,Cuba,2,1,True,False,Casa
43,M-1938-09,1938,round of 16,Switzerland,4,2,True,False,Casa
44,M-1938-10,1938,quarter-finals,Brazil,1,1,False,True,Casa
45,M-1938-11,1938,quarter-finals,Hungary,2,0,True,False,Casa
46,M-1938-12,1938,quarter-finals,Italy,3,1,True,False,Casa
47,M-1938-13,1938,quarter-finals,Sweden,8,0,True,False,Casa
48,M-1938-14,1938,quarter-finals,Brazil,2,1,True,False,Casa
49,M-1938-15,1938,semi-finals,Hungary,5,1,True,False,Casa
50,M-1938-16,1938,semi-finals,Italy,2,1,True,False,Casa
51,M-1938-17,1938,third-place match,Brazil,4,2,True,False,Casa
52,M-1938-18,1938,final,Italy,4,2,True,False,Casa
53,M-1950-01,1950,group stage,Brazil,4,0,True,False,Casa
54,M-1950-02,1950,group stage,Yugoslavia,3,0,True,False,Casa
55,M-1950-03,1950,group stage,England,2,0,True,False,Casa
56,M-1950-04,1950,group stage,Spain,3,1,True,False,Casa
57,M-1950-05,1950,group stage,Sweden,3,2,True,False,Casa
58,M-1950-06,1950,group stage,Brazil,2,2,False,True,Casa
59,M-1950-07,1950,group stage,Yugoslavia,4,1,True,False,Casa
60,M-1950-08,1950,group stage,Spain,2,0,True,False,Casa
61,M-1950-09,1950,group stage,United States,1,0,True,False,Casa
62,M-1950-10,1950,group stage,Sweden,2,2,False,True,Casa
63,M-1950-11,1950,group stage,Brazil,2,0,True,False,Casa
64,M-1950-12,1950,group stage,Chile,5,2,True,False,Casa
65,M-1950-13,1950,group stage,Spain,1,0,True,False,Casa
66,M-1950-14,1950,group stage,Italy,2,0,True,False,Casa
67,M-1950-15,1950,group stage,Uruguay,8,0,True,False,Casa
68,M-1950-16,1950,group stage,Switzerland,2,1,True,False,Casa
69,M-1950-17,1950,final round,Brazil,7,1,True,False,Casa
70,M-1950-18,1950,final round,Uruguay,2,2,False,True,Casa
71,M-1950-19,1950,final round,Brazil,6,1,True,False,Casa
72,M-1950-20,1950,final round,Uruguay,3,2,True,False,Casa
73,M-1950-21,1950,final round,Sweden,3,1,True,False,Casa
74,M-1950-22,1950,final round,Uruguay,2,1,True,False,Casa
75,M-1954-01,1954,group stage,Brazil,5,0,True,False,Casa
76,M-1954-02,1954,group stage,Yugoslavia,1,0,True,False,Casa
77,M-1954-03,1954,group stage,Austria,1,0,True,False,Casa
78,M-1954-04,1954,group stage,Uruguay,2,0,True,False,Casa
79,M-1954-05,1954,group stage,Switzerland,2,1,True,False,Casa
80,M-1954-06,1954,group stage,Hungary,9,0,True,False,Casa
81,M-1954-07,1954,group stage,West Germany,4,1,True,False,Casa
82,M-1954-08,1954,group stage,England,4,4,False,True,Casa
83,M-1954-09,1954,group stage,Uruguay,7,0,True,False,Casa
84,M-1954-10,1954,group stage,Brazil,1,1,False,True,Casa
85,M-1954-11,1954,group stage,Austria,5,0,True,False,Casa
86,M-1954-12,1954,group stage,France,3,2,True,False,Casa
87,M-1954-13,1954,group stage,Hungary,8,3,True,False,Casa
88,M-1954-14,1954,group stage,Turkey,7,0,True,False,Casa
89,M-1954-15,1954,group stage,Italy,4,1,True,False,Casa
90,M-1954-16,1954,group stage,England,2,0,True,False,Casa
91,M-1954-17,1954,group stage,West Germany,7,2,True,False,Casa
92,M-1954-18,1954,group stage,Switzerland,4,1,True,False,Casa
93,M-1954-19,1954,quarter-finals,Austria,7,5,True,False,Casa
94,M-1954-20,1954,quarter-finals,Uruguay,4,2,True,False,Casa
95,M-1954-21,1954,quarter-finals,Hungary,4,2,True,False,Casa
96,M-1954-22,1954,quarter-finals,West Germany,2,0,True,False,Casa
97,M-1954-23,1954,semi-finals,Hungary,4,2,True,False,Casa
98,M-1954-24,1954,semi-finals,West Germany,6,1,True,False,Casa
99,M-1954-25,1954,third-place match,Austria,3,1,True,False,Casa
100,M-1954-26,1954,final,West Germany,3,2,True,False,Casa
101,M-1958-01,1958,group stage,Sweden,3,0,True,False,Casa
102,M-1958-02,1958,group stage,Argentina,1,3,False,False,Casa
103,M-1958-03,1958,group stage,Northern Ireland,1,0,True,False,Casa
104,M-1958-04,1958,group stage,France,7,3,True,False,Casa
105,M-1958-05,1958,group stage,Yugoslavia,1,1,False,True,Casa
106,M-1958-06,1958,group stage,Hungary,1,1,False,True,Casa
107,M-1958-07,1958,group stage,Brazil,3,0,True,False,Casa
108,M-1958-08,1958,group stage,Soviet Union,2,2,False,True,Casa
109,M-1958-09,1958,group stage,Argentina,3,1,True,False,Casa
110,M-1958-10,1958,group stage,West Germany,2,2,False,True,Casa
111,M-1958-11,1958,group stage,Paraguay,3,2,True,False,Casa
112,M-1958-12,1958,group stage,Yugoslavia,3,2,True,False,Casa
113,M-1958-13,1958,group stage,Mexico,1,1,False,True,Casa
114,M-1958-14,1958,group stage,Brazil,0,0,False,True,Casa
115,M-1958-15,1958,group stage,Soviet Union,2,0,True,False,Casa
116,M-1958-16,1958,group stage,Sweden,2,1,True,False,Casa
117,M-1958-17,1958,group stage,Sweden,0,0,False,True,Casa
118,M-1958-18,1958,group stage,Czechoslovakia,6,1,True,False,Casa
119,M-1958-19,1958,group stage,West Germany,2,2,False,True,Casa
120,M-1958-20,1958,group stage,France,2,1,True,False,Casa
121,M-1958-21,1958,group stage,Paraguay,3,3,False,True,Casa
122,M-1958-22,1958,group stage,Hungary,4,0,True,False,Casa
123,M-1958-23,1958,group stage,Brazil,2,0,True,False,Casa
124,M-1958-24,1958,group stage,England,2,2,False,True,Casa
125,M-1958-25,1958,group stage,Northern Ireland,2,1,True,False,Casa
126,M-1958-26,1958,group stage,Wales,2,1,True,False,Casa
127,M-1958-27,1958,group stage,Soviet Union,1,0,True,False,Casa
128,M-1958-28,1958,quarter-finals,Brazil,1,0,True,False,Casa
129,M-1958-29,1958,quarter-finals,France,4,0,True,False,Casa
130,M-1958-30,1958,quarter-finals,Sweden,2,0,True,False,Casa
131,M-1958-31,1958,quarter-finals,West Germany,1,0,True,False,Casa
132,M-1958-32,1958,semi-finals,Brazil,5,2,True,False,Casa
133,M-1958-33,1958,semi-finals,Sweden,3,1,True,False,Casa
134,M-1958-34,1958,third-place match,France,6,3,True,False,Casa
135,M-1958-35,1958,final,Brazil,5,2,True,False,Casa
136,M-1962-01,1962,group stage,Uruguay,2,1,True,False,Casa
137,M-1962-02,1962,group stage,Chile,3,1,True,False,Casa
138,M-1962-03,1962,group stage,Brazil,2,0,True,False,Casa
139,M-1962-04,1962,group stage,Argentina,1,0,True,False,Casa
140,M-1962-05,1962,group stage,Soviet Union,2,0,True,False,Casa
141,M-1962-06,1962,group stage,West Germany,0,0,False,True,Casa
142,M-1962-07,1962,group stage,Czechoslovakia,1,0,True,False,Casa
143,M-1962-08,1962,group stage,Hungary,2,1,True,False,Casa
144,M-1962-09,1962,group stage,Yugoslavia,3,1,True,False,Casa
145,M-1962-10,1962,group stage,Chile,2,0,True,False,Casa
146,M-1962-11,1962,group stage,Brazil,0,0,False,True,Casa
147,M-1962-12,1962,group stage,England,3,1,True,False,Casa
148,M-1962-13,1962,group stage,Soviet Union,4,4,False,True,Casa
149,M-1962-14,1962,group stage,West Germany,2,1,True,False,Casa
150,M-1962-15,1962,group stage,Spain,1,0,True,False,Casa
151,M-1962-16,1962,group stage,Hungary,6,1,True,False,Casa
152,M-1962-17,1962,group stage,Soviet Union,2,1,True,False,Casa
153,M-1962-18,1962,group stage,West Germany,2,0,True,False,Casa
154,M-1962-19,1962,group stage,Brazil,2,1,True,False,Casa
155,M-1962-20,1962,group stage,Hungary,0,0,False,True,Casa
156,M-1962-21,1962,group stage,Yugoslavia,5,0,True,False,Casa
157,M-1962-22,1962,group stage,Italy,3,0,True,False,Casa
158,M-1962-23,1962,group stage,Mexico,3,1,True,False,Casa
159,M-1962-24,1962,group stage,England,0,0,False,True,Casa
160,M-1962-25,1962,quarter-finals,Brazil,3,1,True,False,Casa
161,M-1962-26,1962,quarter-finals,Chile,2,1,True,False,Casa
162,M-1962-27,1962,quarter-finals,Czechoslovakia,1,0,True,False,Casa
163,M-1962-28,1962,quarter-finals,Yugoslavia,1,0,True,False,Casa
164,M-1962-29,1962,semi-finals,Brazil,4,2,True,False,Casa
165,M-1962-30,1962,semi-finals,Czechoslovakia,3,1,True,False,Casa
166,M-1962-31,1962,third-place match,Chile,1,0,True,False,Casa
167,M-1962-32,1962,final,Brazil,3,1,True,False,Casa
168,M-1966-01,1966,group stage,England,0,0,False,True,Casa
169,M-1966-02,1966,group stage,West Germany,5,0,True,False,Casa
170,M-1966-03,1966,group stage,Brazil,2,0,True,False,Casa
171,M-1966-04,1966,group stage,Soviet Union,3,0,True,False,Casa
172,M-1966-05,1966,group stage,France,1,1,False,True,Casa
173,M-1966-06,1966,group stage,Argentina,2,1,True,False,Casa
174,M-1966-07,1966,group stage,Portugal,3,1,True,False,Casa
175,M-1966-08,1966,group stage,Italy,2,0,True,False,Casa
176,M-1966-09,1966,group stage,Uruguay,2,1,True,False,Casa
177,M-1966-10,1966,group stage,Spain,2,1,True,False,Casa
178,M-1966-11,1966,group stage,Hungary,3,1,True,False,Casa
179,M-1966-12,1966,group stage,Chile,1,1,False,True,Casa
180,M-1966-13,1966,group stage,Argentina,0,0,False,True,Casa
181,M-1966-14,1966,group stage,Portugal,3,0,True,False,Casa
182,M-1966-15,1966,group stage,Soviet Union,1,0,True,False,Casa
183,M-1966-16,1966,group stage,England,2,0,True,False,Casa
184,M-1966-17,1966,group stage,Mexico,0,0,False,True,Casa
185,M-1966-18,1966,group stage,Argentina,2,0,True,False,Casa
186,M-1966-19,1966,group stage,Portugal,3,1,True,False,Casa
187,M-1966-20,1966,group stage,North Korea,1,0,True,False,Casa
188,M-1966-21,1966,group stage,England,2,0,True,False,Casa
189,M-1966-22,1966,group stage,West Germany,2,1,True,False,Casa
190,M-1966-23,1966,group stage,Hungary,3,1,True,False,Casa
191,M-1966-24,1966,group stage,Soviet Union,2,1,True,False,Casa
192,M-1966-25,1966,quarter-finals,England,1,0,True,False,Casa
193,M-1966-26,1966,quarter-finals,Portugal,5,3,True,False,Casa
194,M-1966-27,1966,quarter-finals,Soviet Union,2,1,True,False,Casa
195,M-1966-28,1966,quarter-finals,West Germany,4,0,True,False,Casa
196,M-1966-29,1966,semi-finals,West Germany,2,1,True,False,Casa
197,M-1966-30,1966,semi-finals,England,2,1,True,False,Casa
198,M-1966-31,1966,third-place match,Portugal,2,1,True,False,Casa
199,M-1966-32,1966,final,England,4,2,True,False,Casa
200,M-1970-01,1970,group stage,Mexico,0,0,False,True,Casa
201,M-1970-02,1970,group stage,Uruguay,2,0,True,False,Casa
202,M-1970-03,1970,group stage,England,1,0,True,False,Casa
203,M-1970-04,1970,group stage,Peru,3,2,True,False,Casa
204,M-1970-05,1970,group stage,Belgium,3,0,True,False,Casa
205,M-1970-06,1970,group stage,Italy,1,0,True,False,Casa
206,M-1970-07,1970,group stage,Brazil,4,1,True,False,Casa
207,M-1970-08,1970,group stage,West Germany,2,1,True,False,Casa
208,M-1970-09,1970,group stage,Soviet Union,4,1,True,False,Casa
209,M-1970-10,1970,group stage,Uruguay,0,0,False,True,Casa
210,M-1970-11,1970,group stage,Romania,2,1,True,False,Casa
211,M-1970-12,1970,group stage,Peru,3,0,True,False,Casa
212,M-1970-13,1970,group stage,Mexico,4,0,True,False,Casa
213,M-1970-14,1970,group stage,Sweden,1,1,False,True,Casa
214,M-1970-15,1970,group stage,Brazil,1,0,True,False,Casa
215,M-1970-16,1970,group stage,West Germany,5,2,True,False,Casa
216,M-1970-17,1970,group stage,Soviet Union,2,0,True,False,Casa
217,M-1970-18,1970,group stage,Sweden,1,0,True,False,Casa
218,M-1970-19,1970,group stage,Brazil,3,2,True,False,Casa
219,M-1970-20,1970,group stage,West Germany,3,1,True,False,Casa
220,M-1970-21,1970,group stage,Mexico,1,0,True,False,Casa
221,M-1970-22,1970,group stage,Italy,0,0,False,True,Casa
222,M-1970-23,1970,group stage,England,1,0,True,False,Casa
223,M-1970-24,1970,group stage,Bulgaria,1,1,False,True,Casa
224,M-1970-25,1970,quarter-finals,Brazil,4,2,True,False,Casa
225,M-1970-26,1970,quarter-finals,Italy,4,1,True,False,Casa
226,M-1970-27,1970,quarter-finals,Soviet Union,0,1,False,False,Casa
227,M-1970-28,1970,quarter-finals,West Germany,3,2,True,False,Casa
228,M-1970-29,1970,semi-finals,Brazil,3,1,True,False,Casa
229,M-1970-30,1970,semi-finals,Italy,4,3,True,False,Casa
230,M-1970-31,1970,third-place match,West Germany,1,0,True,False,Casa
231,M-1970-32,1970,final,Brazil,4,1,True,False,Casa
232,M-1974-01,1974,group stage,Brazil,0,0,False,True,Casa
233,M-1974-02,1974,group stage,West Germany,1,0,True,False,Casa
234,M-1974-03,1974,group stage,East Germany,2,0,True,False,Casa
235,M-1974-04,1974,group stage,Zaire,0,2,False,False,Casa
236,M-1974-05,1974,group stage,Sweden,0,0,False,True,Casa
237,M-1974-06,1974,group stage,Uruguay,0,2,False,False,Casa
238,M-1974-07,1974,group stage,Italy,3,1,True,False,Casa
239,M-1974-08,1974,group stage,Poland,3,2,True,False,Casa
240,M-1974-09,1974,group stage,Australia,0,3,False,False,Casa
241,M-1974-10,1974,group stage,Chile,1,1,False,True,Casa
242,M-1974-11,1974,group stage,Scotland,0,0,False,True,Casa
243,M-1974-12,1974,group stage,Yugoslavia,9,0,True,False,Casa
244,M-1974-13,1974,group stage,Bulgaria,1,1,False,True,Casa
245,M-1974-14,1974,group stage,Netherlands,0,0,False,True,Casa
246,M-1974-15,1974,group stage,Argentina,1,1,False,True,Casa
247,M-1974-16,1974,group stage,Haiti,0,7,False,False,Casa
248,M-1974-17,1974,group stage,Australia,0,0,False,True,Casa
249,M-1974-18,1974,group stage,Scotland,1,1,False,True,Casa
250,M-1974-19,1974,group stage,Zaire,0,3,False,False,Casa
251,M-1974-20,1974,group stage,East Germany,1,0,True,False,Casa
252,M-1974-21,1974,group stage,Bulgaria,1,4,False,False,Casa
253,M-1974-22,1974,group stage,Sweden,3,0,True,False,Casa
254,M-1974-23,1974,group stage,Argentina,4,1,True,False,Casa
255,M-1974-24,1974,group stage,Poland,2,1,True,False,Casa
256,M-1974-25,1974,second group stage,Yugoslavia,0,2,False,False,Casa
257,M-1974-26,1974,second group stage,Brazil,1,0,True,False,Casa
258,M-1974-27,1974,second group stage,Netherlands,4,0,True,False,Casa
259,M-1974-28,1974,second group stage,Sweden,0,1,False,False,Casa
260,M-1974-29,1974,second group stage,Argentina,1,2,False,False,Casa
261,M-1974-30,1974,second group stage,East Germany,0,2,False,False,Casa
262,M-1974-31,1974,second group stage,Poland,2,1,True,False,Casa
263,M-1974-32,1974,second group stage,West Germany,4,2,True,False,Casa
264,M-1974-33,1974,second group stage,Poland,0,1,False,False,Casa
265,M-1974-34,1974,second group stage,Argentina,1,1,False,True,Casa
266,M-1974-35,1974,second group stage,Netherlands,2,0,True,False,Casa
267,M-1974-36,1974,second group stage,Sweden,2,1,True,False,Casa
268,M-1974-37,1974,third-place match,Brazil,0,1,False,False,Casa
269,M-1974-38,1974,final,Netherlands,1,2,False,False,Casa
270,M-1978-01,1978,group stage,West Germany,0,0,False,True,Casa
271,M-1978-02,1978,group stage,Italy,2,1,True,False,Casa
272,M-1978-03,1978,group stage,Tunisia,3,1,True,False,Casa
273,M-1978-04,1978,group stage,Argentina,2,1,True,False,Casa
274,M-1978-05,1978,group stage,Austria,2,1,True,False,Casa
275,M-1978-06,1978,group stage,Brazil,1,1,False,True,Casa
276,M-1978-07,1978,group stage,Netherlands,3,0,True,False,Casa
277,M-1978-08,1978,group stage,Peru,3,1,True,False,Casa
278,M-1978-09,1978,group stage,Italy,3,1,True,False,Casa
279,M-1978-10,1978,group stage,Poland,1,0,True,False,Casa
280,M-1978-11,1978,group stage,West Germany,6,0,True,False,Casa
281,M-1978-12,1978,group stage,Argentina,2,1,True,False,Casa
282,M-1978-13,1978,group stage,Austria,1,0,True,False,Casa
283,M-1978-14,1978,group stage,Brazil,0,0,False,True,Casa
284,M-1978-15,1978,group stage,Netherlands,0,0,False,True,Casa
285,M-1978-16,1978,group stage,Scotland,1,1,False,True,Casa
286,M-1978-17,1978,group stage,France,3,1,True,False,Casa
287,M-1978-18,1978,group stage,Poland,3,1,True,False,Casa
288,M-1978-19,1978,group stage,West Germany,0,0,False,True,Casa
289,M-1978-20,1978,group stage,Argentina,0,1,False,False,Casa
290,M-1978-21,1978,group stage,Brazil,1,0,True,False,Casa
291,M-1978-22,1978,group stage,Spain,1,0,True,False,Casa
292,M-1978-23,1978,group stage,Peru,4,1,True,False,Casa
293,M-1978-24,1978,group stage,Scotland,3,2,True,False,Casa
294,M-1978-25,1978,second group stage,Austria,1,5,False,False,Casa
295,M-1978-26,1978,second group stage,Italy,0,0,False,True,Casa
296,M-1978-27,1978,second group stage,Brazil,3,0,True,False,Casa
297,M-1978-28,1978,second group stage,Argentina,2,0,True,False,Casa
298,M-1978-29,1978,second group stage,Peru,0,1,False,False,Casa
299,M-1978-30,1978,second group stage,Italy,1,0,True,False,Casa
300,M-1978-31,1978,second group stage,Netherlands,2,2,False,True,Casa
301,M-1978-32,1978,second group stage,Argentina,0,0,False,True,Casa
302,M-1978-33,1978,second group stage,Austria,3,2,True,False,Casa
303,M-1978-34,1978,second group stage,Italy,1,2,False,False,Casa
304,M-1978-35,1978,second group stage,Brazil,3,1,True,False,Casa
305,M-1978-36,1978,second group stage,Argentina,6,0,True,False,Casa
306,M-1978-37,1978,third-place match,Brazil,2,1,True,False,Casa
307,M-1978-38,1978,final,Argentina,3,1,True,False,Casa
308,M-1982-01,1982,group stage,Argentina,0,1,False,False,Casa
309,M-1982-02,1982,group stage,Italy,0,0,False,True,Casa
310,M-1982-03,1982,group stage,Brazil,2,1,True,False,Casa
311,M-1982-04,1982,group stage,Peru,0,0,False,True,Casa
312,M-1982-05,1982,group stage,Hungary,10,1,True,False,Casa
313,M-1982-06,1982,group stage,Scotland,5,2,True,False,Casa
314,M-1982-07,1982,group stage,West Germany,1,2,False,False,Casa
315,M-1982-08,1982,group stage,England,3,1,True,False,Casa
316,M-1982-09,1982,group stage,Spain,1,1,False,True,Casa
317,M-1982-10,1982,group stage,Chile,0,1,False,False,Casa
318,M-1982-11,1982,group stage,Czechoslovakia,1,1,False,True,Casa
319,M-1982-12,1982,group stage,Yugoslavia,0,0,False,True,Casa
320,M-1982-13,1982,group stage,Italy,1,1,False,True,Casa
321,M-1982-14,1982,group stage,Argentina,4,1,True,False,Casa
322,M-1982-15,1982,group stage,Brazil,4,1,True,False,Casa
323,M-1982-16,1982,group stage,Poland,0,0,False,True,Casa
324,M-1982-17,1982,group stage,Belgium,1,0,True,False,Casa
325,M-1982-18,1982,group stage,Soviet Union,3,0,True,False,Casa
326,M-1982-19,1982,group stage,West Germany,4,1,True,False,Casa
327,M-1982-20,1982,group stage,England,2,0,True,False,Casa
328,M-1982-21,1982,group stage,Spain,2,1,True,False,Casa
329,M-1982-22,1982,group stage,Algeria,0,2,False,False,Casa
330,M-1982-23,1982,group stage,France,4,1,True,False,Casa
331,M-1982-24,1982,group stage,Honduras,1,1,False,True,Casa
332,M-1982-25,1982,group stage,Poland,5,1,True,False,Casa
333,M-1982-26,1982,group stage,Belgium,1,1,False,True,Casa
334,M-1982-27,1982,group stage,Soviet Union,2,2,False,True,Casa
335,M-1982-28,1982,group stage,Italy,1,1,False,True,Casa
336,M-1982-29,1982,group stage,Argentina,2,0,True,False,Casa
337,M-1982-30,1982,group stage,Brazil,4,0,True,False,Casa
338,M-1982-31,1982,group stage,Algeria,3,2,True,False,Casa
339,M-1982-32,1982,group stage,France,1,1,False,True,Casa
340,M-1982-33,1982,group stage,Honduras,0,1,False,False,Casa
341,M-1982-34,1982,group stage,West Germany,1,0,True,False,Casa
342,M-1982-35,1982,group stage,England,1,0,True,False,Casa
343,M-1982-36,1982,group stage,Spain,0,1,False,False,Casa
344,M-1982-37,1982,second group stage,Austria,0,1,False,False,Casa
345,M-1982-38,1982,second group stage,Poland,3,0,True,False,Casa
346,M-1982-39,1982,second group stage,Italy,2,1,True,False,Casa
347,M-1982-40,1982,second group stage,West Germany,0,0,False,True,Casa
348,M-1982-41,1982,second group stage,Austria,2,2,False,True,Casa
349,M-1982-42,1982,second group stage,Belgium,0,1,False,False,Casa
350,M-1982-43,1982,second group stage,Argentina,1,3,False,False,Casa
351,M-1982-44,1982,second group stage,West Germany,2,1,True,False,Casa
352,M-1982-45,1982,second group stage,France,4,1,True,False,Casa
353,M-1982-46,1982,second group stage,Soviet Union,0,0,False,True,Casa
354,M-1982-47,1982,second group stage,Italy,3,2,True,False,Casa
355,M-1982-48,1982,second group stage,Spain,0,0,False,True,Casa
356,M-1982-49,1982,semi-finals,Poland,0,2,False,False,Casa
357,M-1982-50,1982,semi-finals,West Germany,3,3,False,True,Casa
358,M-1982-51,1982,third-place match,Poland,3,2,True,False,Casa
359,M-1982-52,1982,final,Italy,3,1,True,False,Casa
360,M-1986-01,1986,group stage,Bulgaria,1,1,False,True,Casa
361,M-1986-02,1986,group stage,Spain,0,1,False,False,Casa
362,M-1986-03,1986,group stage,Canada,0,1,False,False,Casa
363,M-1986-04,1986,group stage,Argentina,3,1,True,False,Casa
364,M-1986-05,1986,group stage,Soviet Union,6,0,True,False,Casa
365,M-1986-06,1986,group stage,Morocco,0,0,False,True,Casa
366,M-1986-07,1986,group stage,Belgium,1,2,False,False,Casa
367,M-1986-08,1986,group stage,Algeria,1,1,False,True,Casa
368,M-1986-09,1986,group stage,Portugal,1,0,True,False,Casa
369,M-1986-10,1986,group stage,Paraguay,1,0,True,False,Casa
370,M-1986-11,1986,group stage,Uruguay,1,1,False,True,Casa
371,M-1986-12,1986,group stage,Scotland,0,1,False,False,Casa
372,M-1986-13,1986,group stage,Italy,1,1,False,True,Casa
373,M-1986-14,1986,group stage,France,1,1,False,True,Casa
374,M-1986-15,1986,group stage,South Korea,1,1,False,True,Casa
375,M-1986-16,1986,group stage,Hungary,2,0,True,False,Casa
376,M-1986-17,1986,group stage,Brazil,1,0,True,False,Casa
377,M-1986-18,1986,group stage,England,0,0,False,True,Casa
378,M-1986-19,1986,group stage,Mexico,1,1,False,True,Casa
379,M-1986-20,1986,group stage,Northern Ireland,1,2,False,False,Casa
380,M-1986-21,1986,group stage,Poland,1,0,True,False,Casa
381,M-1986-22,1986,group stage,Iraq,1,2,False,False,Casa
382,M-1986-23,1986,group stage,West Germany,2,1,True,False,Casa
383,M-1986-24,1986,group stage,Denmark,6,1,True,False,Casa
384,M-1986-25,1986,group stage,Hungary,0,3,False,False,Casa
385,M-1986-26,1986,group stage,Soviet Union,2,0,True,False,Casa
386,M-1986-27,1986,group stage,Argentina,2,0,True,False,Casa
387,M-1986-28,1986,group stage,South Korea,2,3,False,False,Casa
388,M-1986-29,1986,group stage,Iraq,0,1,False,False,Casa
389,M-1986-30,1986,group stage,Paraguay,2,2,False,True,Casa
390,M-1986-31,1986,group stage,England,3,0,True,False,Casa
391,M-1986-32,1986,group stage,Portugal,1,3,False,False,Casa
392,M-1986-33,1986,group stage,Algeria,0,3,False,False,Casa
393,M-1986-34,1986,group stage,Northern Ireland,0,3,False,False,Casa
394,M-1986-35,1986,group stage,Denmark,2,0,True,False,Casa
395,M-1986-36,1986,group stage,Scotland,0,0,False,True,Casa
396,M-1986-37,1986,round of 16,Mexico,2,0,True,False,Casa
397,M-1986-38,1986,round of 16,Soviet Union,3,4,False,False,Casa
398,M-1986-39,1986,round of 16,Brazil,4,0,True,False,Casa
399,M-1986-40,1986,round of 16,Argentina,1,0,True,False,Casa
400,M-1986-41,1986,round of 16,Italy,0,2,False,False,Casa
401,M-1986-42,1986,round of 16,Morocco,0,1,False,False,Casa
402,M-1986-43,1986,round of 16,England,3,0,True,False,Casa
403,M-1986-44,1986,round of 16,Denmark,1,5,False,False,Casa
404,M-1986-45,1986,quarter-finals,Brazil,1,1,False,True,Casa
405,M-1986-46,1986,quarter-finals,West Germany,0,0,False,True,Casa
406,M-1986-47,1986,quarter-finals,Argentina,2,1,True,False,Casa
407,M-1986-48,1986,quarter-finals,Spain,1,1,False,True,Casa
408,M-1986-49,1986,semi-finals,France,0,2,False,False,Casa
409,M-1986-50,1986,semi-finals,Argentina,2,0,True,False,Casa
410,M-1986-51,1986,third-place match,Belgium,2,4,False,False,Casa
411,M-1986-52,1986,final,Argentina,3,2,True,False,Casa
412,M-1990-01,1990,group stage,Argentina,0,1,False,False,Casa
413,M-1990-02,1990,group stage,Soviet Union,0,2,False,False,Casa
414,M-1990-03,1990,group stage,United Arab Emirates,0,2,False,False,Casa
415,M-1990-04,1990,group stage,Italy,1,0,True,False,Casa
416,M-1990-05,1990,group stage,United States,1,5,False,False,Casa
417,M-1990-06,1990,group stage,Brazil,2,1,True,False,Casa
